3	3
3	3
3	14
3	3
3	14
3	14
3	17
3	3
3	17
3	3
3	3
3	3
3	3
3	13
3	3
3	13
3	3
3	16
3	3
3	3
3	3
3	15
3	17
3	16
3	3
3	3
3	3
3	3
3	3
3	3
3	4
3	3
3	15
3	3
3	3
3	3
3	3
3	4
3	3
3	3
3	4
3	3
3	3
3	3
3	3
3	3
3	3
3	4
3	3
3	4
3	3
3	3
3	3
3	4
3	4
3	3
3	3
3	13
3	3
3	3
3	13
3	3
3	4
3	3
3	13
3	3
3	15
3	3
3	4
3	4
4	13
4	18
4	4
4	4
4	38
4	15
4	4
4	4
4	4
4	16
4	29
4	4
4	4
4	19
4	4
4	4
4	4
4	6
4	19
4	4
4	4
4	23
4	19
4	4
4	4
4	4
4	16
4	4
4	4
4	16
4	15
4	4
4	4
4	4
4	16
4	4
4	4
4	16
4	15
4	4
4	29
4	5
4	4
4	38
4	38
4	16
4	11
4	19
4	19
4	4
4	19
4	4
4	4
4	4
4	4
4	16
4	4
4	16
4	16
4	16
4	16
4	4
4	24
4	11
4	16
4	4
4	18
4	4
4	16
4	34
4	4
4	37
4	37
4	4
4	4
4	37
4	4
4	4
4	15
4	5
5	5
5	24
5	24
5	5
5	42
5	24
5	42
5	5
5	5
5	5
5	36
5	5
5	5
5	6
5	6
5	5
5	36
5	6
5	6
5	5
5	5
5	36
5	5
5	35
5	36
5	6
5	6
5	36
5	5
5	34
5	7
5	5
5	5
5	6
5	6
5	6
5	6
5	5
5	23
5	23
5	6
5	5
5	24
6	6
6	23
6	6
6	6
6	24
6	6
6	23
6	24
6	19
6	6
6	13
6	6
6	6
6	6
6	6
6	6
6	6
6	6
6	6
6	6
6	10
6	10
6	6
6	14
6	6
6	6
6	6
6	6
6	16
6	6
6	6
6	6
6	7
6	6
6	6
6	6
6	6
6	6
6	7
6	7
6	6
6	6
6	6
6	6
6	6
6	6
6	38
6	6
6	6
6	29
6	6
6	6
6	6
6	7
6	6
6	6
6	6
6	6
6	7
7	7
7	37
7	37
7	7
7	7
7	7
7	7
7	10
7	7
8	10
8	13
10	36
10	29
10	37
10	37
10	38
10	37
10	27
10	28
10	13
10	10
10	11
10	10
10	10
10	10
10	10
10	10
10	10
