3	3
3	30
3	3
3	9
3	119
3	3
3	119
3	120
3	10
3	120
3	6
3	6
3	3
3	3
3	14
3	9
3	3
3	120
3	9
3	6
3	9
3	3
3	5
3	5
3	5
3	38
3	3
3	3
3	3
3	3
3	4
3	4
3	3
3	3
3	3
3	119
3	3
3	4
3	20
3	21
3	3
3	3
3	21
3	21
3	119
3	4
4	20
4	21
4	21
4	4
4	4
4	6
4	30
4	4
4	24
4	135
4	30
4	32
4	6
4	12
4	10
4	5
4	6
4	4
4	4
4	4
4	7
4	10
4	6
4	4
4	8
4	4
4	25
4	29
4	4
4	33
4	25
4	6
4	24
4	7
4	9
4	4
4	9
4	10
4	4
4	5
4	13
4	5
4	13
4	7
4	13
4	4
4	7
4	4
4	4
4	4
4	5
4	6
4	7
4	23
4	30
4	30
4	13
4	5
5	137
5	5
5	7
5	34
5	16
5	5
5	5
5	5
5	5
5	5
5	136
5	5
5	119
5	39
5	25
5	5
5	39
5	5
5	13
5	136
5	5
5	136
5	136
5	5
5	5
5	6
5	6
5	6
5	5
5	136
5	5
5	5
5	136
5	5
5	27
5	136
5	5
5	5
5	5
5	13
5	5
5	13
5	136
5	136
5	6
5	6
5	5
5	5
5	13
5	136
5	6
5	5
5	136
5	28
5	6
5	13
5	5
5	10
5	10
5	6
5	5
5	10
5	5
5	9
6	25
6	25
6	9
6	13
6	13
6	8
6	6
6	6
6	136
6	6
6	7
6	6
6	136
6	6
6	34
6	6
6	12
6	6
6	21
6	6
6	10
6	135
6	12
6	119
6	6
6	13
6	118
6	40
6	27
6	140
6	34
6	6
6	6
6	6
6	9
6	24
6	6
6	6
6	7
6	7
6	6
6	6
6	30
6	7
6	27
6	33
6	24
6	33
6	24
6	33
6	33
6	34
6	11
6	6
6	34
6	6
6	25
7	7
7	7
7	25
7	22
7	7
7	26
7	26
7	23
7	25
7	29
7	7
7	23
7	13
7	28
7	21
7	7
7	8
7	24
7	24
7	7
7	26
7	26
7	26
7	7
7	10
7	7
7	7
7	23
7	23
7	29
7	27
7	38
7	10
7	37
7	50
7	24
7	24
8	44
8	8
8	45
8	10
8	10
8	8
8	10
8	8
8	8
8	8
8	44
8	8
8	8
8	136
8	8
8	8
8	136
8	8
8	136
8	8
8	136
8	8
8	8
8	8
8	40
8	8
8	44
8	9
8	45
8	45
8	8
8	44
8	8
8	8
8	9
8	8
8	9
8	44
8	33
8	8
8	33
8	14
8	23
8	8
8	11
8	44
8	11
8	8
8	8
8	115
8	33
8	8
8	34
8	8
8	8
8	8
8	8
8	8
8	33
8	32
8	10
8	8
8	34
8	32
8	9
8	9
8	9
8	9
8	31
8	33
8	9
9	34
9	34
9	9
9	50
9	34
9	9
9	9
9	9
9	9
9	10
9	10
9	9
9	9
9	135
9	9
9	118
9	10
9	9
9	50
9	9
9	9
9	9
9	9
9	9
9	9
9	9
9	10
9	119
9	9
9	118
9	9
9	9
9	9
9	9
9	43
9	46
9	9
9	9
9	47
9	43
9	9
9	9
9	135
9	118
9	135
9	9
9	48
9	9
9	138
9	9
9	44
9	9
9	9
9	9
10	10
10	10
10	10
10	10
10	10
10	28
10	45
10	10
10	10
10	10
10	10
10	10
10	45
10	40
10	10
10	23
10	12
10	45
10	12
10	14
10	12
10	29
10	10
10	11
10	10
10	62
10	10
10	62
10	10
10	62
10	13
10	15
10	10
10	10
10	15
10	15
10	29
10	57
10	10
10	56
10	56
10	10
10	44
10	45
10	56
10	48
11	12
11	15
11	11
11	12
11	11
11	11
11	15
11	15
11	24
11	11
11	15
11	15
11	19
11	55
11	11
11	11
11	36
11	116
11	35
11	11
11	15
11	11
11	11
11	11
11	11
11	11
11	11
11	11
11	11
11	14
11	11
11	14
11	14
11	12
11	11
11	22
11	11
11	33
11	11
11	24
11	14
11	14
11	11
11	15
11	11
11	26
11	22
11	14
11	33
11	11
11	34
11	12
11	11
11	11
11	11
11	22
11	12
11	12
11	11
11	14
11	21
12	21
12	21
12	34
12	12
12	13
12	12
12	28
12	15
12	13
12	13
12	12
12	14
12	28
12	16
12	48
12	48
12	12
