3	3
3	3
3	8
3	3
3	28
3	3
3	3
3	3
3	3
3	3
3	3
3	28
3	28
3	48
3	28
3	3
3	19
3	11
3	3
3	29
3	3
3	18
3	18
3	18
3	18
3	19
3	11
3	3
3	3
3	7
3	3
3	10
3	10
3	3
3	3
3	30
3	7
3	3
3	9
3	3
3	3
3	11
3	10
3	3
3	3
3	3
3	3
3	3
3	27
3	27
3	11
3	3
3	57
3	29
3	11
3	17
3	3
3	12
3	27
3	11
3	27
3	3
3	28
3	7
3	18
3	3
3	3
3	3
3	55
3	55
3	3
3	3
3	3
3	3
3	20
3	3
3	28
3	28
3	28
3	20
3	19
3	19
4	14
4	4
4	4
4	19
4	19
4	19
4	4
4	4
4	19
4	19
4	4
4	6
4	5
4	5
4	19
4	17
4	30
4	18
4	19
4	4
4	20
4	19
4	5
4	4
4	4
4	5
4	4
4	4
4	4
4	17
4	4
4	5
4	7
4	4
4	9
4	30
4	30
4	4
4	4
4	29
4	4
4	4
4	4
4	4
4	7
4	6
4	4
4	4
4	4
4	5
4	46
4	5
4	33
4	4
4	4
4	4
4	62
4	5
4	55
4	4
4	5
4	4
4	5
4	4
4	29
4	4
4	4
4	4
4	5
4	4
4	4
4	4
4	26
4	4
4	4
4	4
4	4
4	4
4	4
4	62
4	5
4	65
5	5
5	5
5	5
5	56
5	25
5	48
5	5
5	5
5	56
5	9
5	56
5	44
5	5
5	5
5	5
5	5
5	16
5	13
5	45
5	5
5	5
5	14
5	17
5	5
5	5
5	5
5	43
5	5
5	5
5	5
5	5
5	54
5	5
5	59
5	33
5	5
5	5
5	5
5	5
5	32
5	7
5	5
5	7
5	5
5	32
5	6
5	5
5	54
5	54
5	54
5	5
5	53
5	5
5	5
5	53
5	53
5	5
5	5
5	6
5	5
5	53
5	5
5	5
5	6
5	50
5	53
5	53
5	6
5	6
5	6
5	53
5	6
5	5
5	6
5	5
5	53
5	53
6	6
6	6
6	6
6	6
6	6
6	53
6	53
6	10
6	32
6	6
6	32
6	6
6	6
6	6
6	6
6	6
6	50
6	6
6	6
6	6
6	53
6	57
6	6
6	53
6	6
6	6
6	53
6	53
6	6
6	6
6	17
6	53
6	53
6	53
6	6
6	6
6	20
6	6
6	6
